,Happiness Rank,Happiness Rank,Happiness Rank,Happiness Rank,Happiness Rank,Happiness Score,Happiness Score,Happiness Score,Happiness Score,Happiness Score,Economy (GDP per Capita),Economy (GDP per Capita),Economy (GDP per Capita),Economy (GDP per Capita),Economy (GDP per Capita),Family,Family,Family,Family,Family,Health (Life Expectancy),Health (Life Expectancy),Health (Life Expectancy),Health (Life Expectancy),Health (Life Expectancy),Freedom,Freedom,Freedom,Freedom,Freedom,Trust (Government Corruption),Trust (Government Corruption),Trust (Government Corruption),Trust (Government Corruption),Trust (Government Corruption),Generosity,Generosity,Generosity,Generosity,Generosity,year,year,year,year,year
,mean,median,amin,amax,std,mean,median,amin,amax,std,mean,median,amin,amax,std,mean,median,amin,amax,std,mean,median,amin,amax,std,mean,median,amin,amax,std,mean,median,amin,amax,std,mean,median,amin,amax,std,mean,median,amin,amax,std
Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,17.2,17.0,14,20,2.16794833886788,6.935999983215332,6.91,6.86299991607666,7.09,0.09225780760024212,1.6376747195587158,1.609,1.5639100000000001,1.74194359779358,0.07829543566748663,1.343240733169556,1.45758366584778,1.03999,1.52,0.20614881985887104,0.9034898990364073,0.8959999999999999,0.845089495182037,1.012,0.06865123189525071,0.5838315782127379,0.59662789106369,0.526,0.632,0.044962653122409,0.337420884803772,0.321,0.316,0.37798000000000004,0.027252646342311154,0.2458461963748932,0.27571,0.19399999999999998,0.283180981874466,0.04649792155401652,2017.0,2017.0,2015,2019,1.5811388300841898
Macedonia,92.25,92.5,89,95,2.4999999999999982,5.122000047683715,5.148000095367431,5.007,5.185,0.08165786391589938,0.9903469842815401,0.9891500000000001,0.91851,1.06457793712616,0.06452828117352086,1.0578932534885401,1.10510650697708,0.78236,1.239,0.21158650087138603,0.679694546122551,0.66919,0.644948184490204,0.73545,0.042770797912624885,0.33278899466991424,0.3302379893398285,0.27668000000000004,0.39399999999999996,0.04811636708888212,0.05900444838911295,0.056773896778225905,0.052000000000000005,0.07047,0.008466137986517167,0.22135524091959,0.22932999999999998,0.17300000000000001,0.25376096367836,0.034551647122778466,2016.5,2016.5,2015,2018,1.2909944487358056
Madagascar,145.0,144.0,143,148,2.345207879911718,3.745400010681152,3.695,3.64400005340576,3.9330000000000003,0.11508821526259125,0.2659177386341094,0.27399999999999997,0.20824,0.305808693170547,0.036000859077545515,0.7732360744781493,0.9079999999999999,0.46115,0.9159999999999999,0.20405437304101526,0.43410466176033025,0.402,0.37109000000000003,0.555,0.07774994671671119,0.1773753530845642,0.18919676542282102,0.13684000000000002,0.221,0.034489519556993184,0.06270639509916306,0.0672319754958153,0.040999999999999995,0.08123999999999999,0.017143656242238733,0.1932925060949326,0.208732530474663,0.155,0.2204,0.0292880249251223,2017.0,2017.0,2015,2019,1.5811388300841898
Malawi,139.2,136.0,131,150,8.757853618324528,3.883000005722046,3.97000002861023,3.41,4.292,0.37440753363753937,0.14271440765953064,0.18600000000000003,0.016040000000000002,0.233442038297653,0.08884976670834518,0.43438176628875735,0.5125688314437871,0.147,0.56,0.17057242460824823,0.32706991667938246,0.306,0.22562,0.495,0.10024673009872795,0.4571509307556152,0.44299999999999995,0.4143,0.531,0.04553462435080082,0.07742433080148696,0.07564,0.06977,0.08900000000000001,0.007493532681694556,0.271226093952179,0.28717046976089505,0.21,0.33128,0.054591778913843717,2017.0,2017.0,2015,2019,1.5811388300841898
Malaysia,53.0,47.0,35,80,17.84656829757475,5.904000022125244,6.005,5.3389999999999995,6.322,0.3723258115634242,1.209899083953858,1.2209999999999999,1.12486,1.29121541976929,0.06723527624703445,1.132825206848144,1.171,0.88025,1.28464603424072,0.16423154564342074,0.6926768855285643,0.669,0.618784427642822,0.828,0.08670892163655258,0.43736299649238575,0.40226498246192893,0.35600000000000004,0.5302399999999999,0.07694399962164475,0.06888414162540436,0.0656007081270218,0.024,0.10500999999999999,0.03126053530181015,0.3466197859268188,0.33075,0.26,0.416608929634094,0.06812204190109288,2017.0,2017.0,2015,2019,1.5811388300841898
Mali,129.2,128.0,118,138,7.791020472312985,4.219000011444092,4.19000005722046,3.995,4.447,0.1959323841796039,0.36096809876632696,0.37,0.26074,0.476180493831635,0.08106678584792873,1.1036126796417238,1.105,0.8633299999999999,1.2814733982086202,0.1664221240448635,0.19973313485145563,0.16936567425727803,0.152,0.308,0.06378584409701274,0.3329247486610412,0.327,0.27544,0.38856999999999997,0.0455230291405995,0.09459204931068418,0.10497024655342098,0.052000000000000005,0.13647,0.03873540046750335,0.1747948397865296,0.183354198932648,0.139,0.21064000000000002,0.02867172904727017,2017.0,2017.0,2015,2019,1.5811388300841898
Malta,27.6,27.0,22,37,6.268971207462991,6.533999990081787,6.52699995040894,6.3020000000000005,6.726,0.15929689316985865,1.2856999677124021,1.3,1.2074,1.34327983856201,0.05095734051346744,1.386846332992554,1.48841166496277,1.09879,1.525,0.18527149856546696,0.8790608473510743,0.884,0.80315,0.9990000000000001,0.0766501275397284,0.5902714103393554,0.588767051696777,0.54994,0.645,0.03705832546020153,0.1514932137775422,0.151,0.13585999999999998,0.17554,0.015128479281614699,0.4811241150169372,0.51752,0.375,0.5747305750846861,0.09874352001906102,2017.0,2017.0,2015,2019,1.5811388300841898
Mauritania,125.0,124.0,122,130,3.16227766016838,4.354999963378907,4.356,4.2010000000000005,4.49,0.11453386297435793,0.5686874577484129,0.57,0.45407,0.6484572887420649,0.07362707606741008,1.0789061660766601,1.167,0.8414200000000001,1.2720308303833001,0.20800932686687423,0.34229585592842093,0.292,0.285349279642105,0.489,0.08759361586813348,0.132043608604908,0.1268,0.066,0.24231999999999998,0.06680472177570175,0.1344234009332656,0.136957004666328,0.08800000000000001,0.17955,0.04338439274337383,0.17754600484085079,0.201870024204254,0.106,0.22685999999999998,0.054214958953892535,2017.0,2017.0,2015,2019,1.5811388300841898
Mauritius,62.6,64.0,55,71,6.580273550544841,5.7066000373840335,5.648,5.477,5.891,0.17963934075670748,1.11014510938263,1.12,1.0076100000000001,1.1893955469131499,0.06786806702340491,1.148144198066712,1.20956099033356,0.75695,1.402,0.2760649100145816,0.6982794924049378,0.684,0.6380074620246889,0.7979999999999999,0.06170675840760283,0.519071465227127,0.498,0.46145,0.584,0.051195076594894265,0.05588431103634833,0.05202999999999999,0.0421815551817417,0.07521,0.012526646573541696,0.31357675017356884,0.360933750867844,0.215,0.37744,0.07724939315044325,2017.0,2017.0,2015,2019,1.5811388300841898
Mexico,21.4,23.0,14,25,4.39317652729776,6.725200013732911,6.595,6.4879999999999995,7.187,0.2788058373605012,1.079360763572692,1.07,1.02054,1.1531838178634601,0.054735559924563915,1.0829944319458,1.2108621597290001,0.7146,1.3230000000000002,0.2581749270531263,0.7715697995414732,0.7609999999999999,0.709978997707367,0.861,0.0658740424279742,0.4367260016727448,0.433,0.37709000000000004,0.48181,0.044625668954672855,0.13948882292175296,0.132774114608765,0.073,0.21311999999999998,0.05875381649233654,0.10441608655977239,0.11735,0.069,0.14074,0.03138813178004757,2017.0,2017.0,2015,2019,1.5811388300841898
Moldova,60.2,56.0,52,71,8.28854631404084,5.758599964141846,5.837999820709231,5.529,5.897,0.1652612867012806,0.6714241260528564,0.685,0.59448,0.7288706302642819,0.05006698945573239,1.1454851142120361,1.25182557106018,0.8313200000000001,1.328,0.21474283850302206,0.6179630401802063,0.61826,0.5230899999999999,0.7390000000000001,0.07820997958936751,0.2595858097696304,0.245,0.23199999999999998,0.32818,0.03902468638747228,0.009054257230520241,0.0100912861526012,0.0,0.019030000000000002,0.008872705143184076,0.19405182528114323,0.19997,0.171,0.20951,0.01726709405210749,2017.0,2017.0,2015,2019,1.5811388300841898
Mongolia,95.6,100.0,83,101,7.569676347110223,5.02919998474121,4.95499992370605,4.874,5.285,0.1725810036780027,0.941191173118592,0.948,0.82819,1.0272358655929599,0.07615713817292616,1.3862882472381597,1.4930112361908001,1.0898299999999999,1.531,0.19016231102582584,0.5914306968917845,0.575,0.55469,0.667,0.046339097708165536,0.3804247937641144,0.39414396882057207,0.317,0.43626000000000004,0.04463635179225327,0.03248245783638954,0.03285,0.026660000000000003,0.038,0.004027666754722622,0.3008308460597992,0.3323,0.235,0.34539000000000003,0.05247282055173612,2017.0,2017.0,2015,2019,1.5811388300841898
Montenegro,81.4,82.0,73,88,5.412947441089744,5.291999997711182,5.23699998855591,5.1610000000000005,5.523,0.14711560187387487,1.0483778071899421,1.051,0.9743799999999999,1.12112903594971,0.05625831273591956,1.1051352996444699,1.23837649822235,0.74173,1.361,0.267085480955109,0.725600934703827,0.72521,0.6353300000000001,0.871,0.09038979641069614,0.1969398110790252,0.194989055395126,0.15111,0.259,0.039246903969207665,0.10386883881950379,0.0881741940975189,0.08,0.14296,0.029205974629288874,0.1568442048187256,0.1614,0.111,0.197911024093628,0.03262000395346722,2017.0,2017.0,2015,2019,1.5811388300841898
Morocco,88.0,89.0,84,92,3.391164991562636,5.172200026702879,5.207999999999999,5.013,5.254,0.09709636549508785,0.8066969162216185,0.8009999999999999,0.7347899999999999,0.8781145811080929,0.05526917053678282,0.6761528870391846,0.774864435195923,0.38595,0.797,0.17393142662725958,0.650592133808136,0.60954,0.5947100000000001,0.782,0.07939051693990226,0.3919056664218902,0.41691000000000006,0.25645999999999997,0.46,0.07834642126868262,0.08145263656377792,0.08404,0.07400000000000001,0.0877631828188896,0.006079667806454971,0.04129199103116991,0.036000000000000004,0.026000000000000002,0.07172,0.017823985907694434,2017.0,2017.0,2015,2019,1.5811388300841898
Mozambique,113.25,118.0,94,123,13.671747023210555,4.601000047683715,4.50800009536743,4.417,4.971,0.2527066682572709,0.179846412498951,0.201,0.08308,0.23430564999580397,0.06643918438437979,0.9462402537488936,0.944,0.870701014995575,1.02626,0.07222043537033267,0.1902411088490485,0.139827217698097,0.09131,0.39,0.1378102157621353,0.46154027297973627,0.48739554595947254,0.34037,0.531,0.08352867100537714,0.15786659640789028,0.15701500000000002,0.138,0.17943638563156103,0.01696396517004445,0.23697952596902847,0.214345,0.19699999999999998,0.322228103876114,0.05782042347813877,2017.25,2017.5,2015,2019,1.7078251276599052
Myanmar,124.6,129.0,114,131,7.63544366752843,4.383000015258789,4.36,4.3069999999999995,4.54500007629395,0.09787495174870402,0.474262110080719,0.36711055040359497,0.27108000000000004,0.71,0.2056809615196253,0.9774191881866461,1.12323594093323,0.69981,1.181,0.2502201882477452,0.45255651374053957,0.429,0.397522568702698,0.555,0.06682494590913492,0.4973164069824218,0.514492034912109,0.42691999999999997,0.58,0.06348095387294095,0.18631724093341823,0.188816204667091,0.172,0.20243,0.011792034384254538,0.723533032196045,0.79588,0.5660000000000001,0.8380751609802249,0.130555726184276,2017.0,2017.0,2015,2019,1.5811388300841898
Namibia,114.0,113.0,111,119,3.4641016151377557,4.556999970436094,4.57399994087219,4.441,4.638999999999999,0.08318252216124757,0.9125760814237596,0.905935,0.8740000000000001,0.964434325695038,0.0436523689004622,1.0990227017688752,1.18973540353775,0.70362,1.3130000000000002,0.2800271548639942,0.382015452849865,0.356225,0.33861181139946,0.47700000000000004,0.06426568927733721,0.4816108868455888,0.50257,0.401,0.520303547382355,0.056016948940728534,0.0792817430895567,0.0785734861791134,0.055999999999999994,0.10397999999999999,0.022933379677015055,0.06902093623876572,0.07356687247753145,0.051,0.07795,0.012533402752772774,2017.5,2017.5,2016,2019,1.2909944487358056
Nepal,105.6,101.0,99,121,9.154233993076645,4.812399978637695,4.88,4.513999999999999,4.961999893188481,0.17782657847043234,0.43141003837203984,0.446,0.35996999999999996,0.479820191860199,0.044501963372232015,1.038952652259826,1.17928326129913,0.69699,1.228,0.24382061151165904,0.5579201561393738,0.539,0.50073,0.677,0.07214405972274922,0.4316491896514892,0.439,0.37012,0.526,0.06164653322968022,0.07382510922431947,0.0729755461215973,0.059070000000000004,0.08900000000000001,0.01095636654908784,0.3371312331790924,0.32295999999999997,0.285,0.39409616589546204,0.048412724694096826,2017.0,2017.0,2015,2019,1.5811388300841898
Netherlands,6.2,6.0,5,7,0.8366600265340757,7.4045999710083,7.377999999999999,7.3389999999999995,7.4879999999999995,0.059273113638744476,1.4110129270782479,1.396,1.32944,1.50394463539124,0.0722794583759172,1.349645844657898,1.42893922328949,1.02912,1.5219999999999998,0.2016798063413367,0.8785692250061036,0.878,0.8106961250305179,0.9990000000000001,0.07698148024098038,0.5896508976211547,0.5853844881057739,0.55211,0.638,0.0371245312687284,0.29861436508369443,0.298,0.282661825418472,0.31814000000000003,0.012743673697300928,0.4151499659557342,0.47048982977867104,0.322,0.4761,0.08013289642825615,2017.0,2017.0,2015,2019,1.5811388300841898
New Zealand,8.2,8.0,8,9,0.44721359549995804,7.313000025939942,7.31400012969971,7.2860000000000005,7.334,0.018220868937929412,1.3175092096023557,1.3030000000000002,1.2501799999999998,1.40570604801178,0.06487598646990388,1.439729024734498,1.54819512367249,1.17278,1.601,0.18520370875642106,0.8916179411087036,0.8759999999999999,0.816759705543518,1.026,0.08346590705928385,0.6177824260902404,0.6140621304512021,0.5814699999999999,0.669,0.037070255679426886,0.4000153404254914,0.389,0.38,0.42922,0.02254215245453099,0.43280502519989017,0.47501000000000004,0.33,0.500005125999451,0.07938758881956759,2017.0,2017.0,2015,2019,1.5811388300841898
Nicaragua,46.8,45.0,41,57,6.260990336999411,6.027400019836426,6.07100009918213,5.827999999999999,6.141,0.12433946341436626,0.6772778407745361,0.69384,0.59325,0.737299203872681,0.05315838623914191,1.193653141937256,1.28721570968628,0.8952100000000001,1.325,0.18266820787957214,0.716673192123413,0.7,0.65213,0.835,0.07613739017807664,0.4860243693008422,0.46581999999999996,0.435,0.55475,0.05218728877303754,0.14835559636878962,0.130687981843948,0.127,0.19317,0.029167657725415637,0.2571108433971406,0.27815,0.2,0.301674216985703,0.04937605601906711,2017.0,2017.0,2015,2019,1.5811388300841898
Niger,133.8,135.0,114,144,11.882760622010363,4.104599975585939,4.02799987792969,3.845,4.628,0.3212394818127058,0.12660506615161898,0.1327,0.0694,0.16192533075809498,0.034301052698274985,0.8023950009727479,0.774,0.6053,0.993025004863739,0.14234736110510549,0.28283900140571594,0.26850500702858,0.221,0.366,0.05384710883256571,0.385797739282608,0.38040999999999997,0.318,0.47691999999999996,0.05795822590231629,0.13354458923816678,0.13857294619083402,0.099,0.17176,0.03238828701110285,0.1990487691059112,0.19387000000000001,0.175,0.22867384552955602,0.020726384853511578,2017.0,2017.0,2015,2019,1.5811388300841898
Nigeria,90.4,91.0,78,103,9.528903399657278,5.127399976348877,5.155,4.875,5.268,0.16280449366472616,0.7150532512207033,0.696,0.65435,0.783756256103516,0.0520184983321072,1.009614096603394,1.111,0.64498,1.21577048301697,0.23621685475103144,0.11221314604759217,0.0569157302379608,0.048,0.245,0.0878080590251104,0.380966513086319,0.394952565431595,0.27854,0.462,0.07193225228514677,0.03398431321442128,0.032,0.0261215660721064,0.040999999999999995,0.006461588248642433,0.2302934392967224,0.23094719648361198,0.201,0.27233,0.0267539326458479,2017.0,2017.0,2015,2019,1.5811388300841898
North Cyprus,63.0,62.0,61,66,2.6457513110645907,5.758666647593181,5.771,5.695,5.80999994277954,0.058483590826978245,1.2887937703832,1.31141,1.2080600000000001,1.3469113111496,0.07213558091226978,1.0248811257171633,1.07008,0.81826,1.18630337715149,0.18813874014565746,0.8665424127515157,0.8414200000000001,0.834647238254547,0.92356,0.0494946615014595,0.46581120840072626,0.47120362520217896,0.43596,0.49027,0.027553632142068688,0.15464445080916098,0.155353352427483,0.1428,0.16577999999999998,0.011506389795602465,0.26391856770833333,0.26322,0.26169000000000003,0.266845703125,0.0026478890291377916,2016.0,2016.0,2015,2017,1.0
North Macedonia,84.0,84.0,84,84,,5.274,5.274,5.274,5.274,,0.983,0.983,0.983,0.983,,1.294,1.294,1.294,1.294,,0.838,0.838,0.838,0.838,,0.345,0.345,0.345,0.345,,0.034,0.034,0.034,0.034,,0.185,0.185,0.185,0.185,,2019.0,2019.0,2019,2019,
Northern Cyprus,61.0,61.0,58,64,4.242640687119285,5.7765,5.7765,5.718,5.835,0.08273149339882636,1.246,1.246,1.229,1.263,0.02404163056034248,1.2315,1.2315,1.2109999999999999,1.252,0.028991378028648474,0.9755,0.9755,0.909,1.042,0.09404520189781083,0.456,0.456,0.41700000000000004,0.495,0.05515432893255068,0.158,0.158,0.154,0.162,0.005656854249492385,0.185,0.185,0.179,0.191,0.008485281374238578,2018.5,2018.5,2018,2019,0.7071067811865476
Norway,2.8,3.0,1,4,1.3038404810405297,7.541000035858154,7.537000179290769,7.497999999999999,7.593999999999999,0.03606937262311161,1.519380636871338,1.4880000000000002,1.456,1.6164631843566901,0.07321813553144985,1.431074711914062,1.53352355957031,1.1269,1.5819999999999999,0.199122992681418,0.8733333005905152,0.861,0.79579,1.028,0.09500752013008092,0.6380485174789428,0.635422587394714,0.59609,0.6859999999999999,0.039682717541799827,0.34395076690483106,0.341,0.31596383452415505,0.36503,0.018990872512214,0.328990447462082,0.34699,0.271,0.37895,0.04775314114271415,2017.0,2017.0,2015,2019,1.5811388300841898
Oman,22.0,22.0,22,22,,6.853,6.853,6.853,6.853,,1.36011,1.36011,1.36011,1.36011,,1.08182,1.08182,1.08182,1.08182,,0.76276,0.76276,0.76276,0.76276,,0.63274,0.63274,0.63274,0.63274,,0.32524000000000003,0.32524000000000003,0.32524000000000003,0.32524000000000003,,0.21541999999999997,0.21541999999999997,0.21541999999999997,0.21541999999999997,,2015.0,2015.0,2015,2015,
Pakistan,79.0,80.0,67,92,9.137833441248532,5.344000010681151,5.26900005340576,5.132000000000001,5.653,0.21501976187616922,0.667894706123352,0.677,0.59543,0.7268835306167599,0.048675058407496044,0.6088301379127502,0.6726906895637509,0.26135,0.8859999999999999,0.2645888292575211,0.45575355662727357,0.424,0.40204778313636796,0.535,0.0640686686938721,0.229891052315712,0.23521526157856,0.12102,0.33399999999999996,0.09569204304087048,0.1157576133494378,0.113,0.098,0.1388,0.01621177089319415,0.2800012038345336,0.31185,0.21600000000000003,0.33671,0.05740833316676041,2017.0,2017.0,2015,2019,1.5811388300841898
Palestinian Territories,106.6,108.0,103,110,2.966479394838265,4.736600019073486,4.743,4.696000000000001,4.77500009536743,0.0313576439015506,0.6568318455047608,0.657,0.59867,0.716249227523804,0.04275808719557082,1.0523034317245479,1.1556471586227401,0.71629,1.247,0.22620537882448233,0.6136513947181703,0.602,0.565666973590851,0.672,0.05012237502766333,0.233628212343216,0.24499,0.17744000000000001,0.266,0.03483199192946977,0.09329252041435242,0.0892826020717621,0.066,0.12905,0.02501694728775277,0.1054446347808838,0.11154000000000001,0.086,0.114173173904419,0.01169754588619827,2017.0,2017.0,2015,2019,1.5811388300841898
Panama,27.6,27.0,25,31,2.7928480087537877,6.53800002822876,6.4520001411438,6.321000000000001,6.7860000000000005,0.19635552941239187,1.1482676871948239,1.149,1.0635299999999999,1.23374843597412,0.065218518247957,1.2881625097503662,1.3731925487518302,0.9891200000000001,1.442,0.1941733392588554,0.7760232269210816,0.759,0.706156134605408,0.91,0.08385174034539858,0.5388793668022156,0.5421,0.48927,0.597,0.04030260911673654,0.0729827847943306,0.070983923971653,0.054000000000000006,0.0927,0.01564661289812866,0.186139387848854,0.21055693924427,0.109,0.24434,0.06474979096527017,2017.0,2017.0,2015,2019,1.5811388300841898
Paraguay,64.0,64.0,53,70,6.9641941385920605,5.666600006103516,5.681,5.493000030517581,5.877999999999999,0.15605222635731317,0.8552234634552001,0.855,0.75985,0.932537317276001,0.06512549671745352,1.38403297593689,1.475,1.11111,1.5219999999999998,0.17554949524403882,0.6430361386642456,0.615,0.579250693321228,0.777,0.08175152975940093,0.5059695583515168,0.514,0.46235,0.541,0.0365321829453111,0.0802891826877594,0.08,0.07396,0.091065913438797,0.00707768159605335,0.2331021315307618,0.224150657653809,0.162,0.3424,0.07051067349294042,2017.0,2017.0,2015,2019,1.5811388300841898
Peru,63.0,64.0,58,65,2.915475947422651,5.728400030517578,5.71500015258789,5.662999999999999,5.824,0.06081775215893684,0.96508705443573,0.96,0.9001899999999999,1.0352252721786501,0.05263109218938842,1.105782076957702,1.21877038478851,0.81255,1.274,0.20296022568048086,0.7036552226753234,0.674,0.6299399999999999,0.8540000000000001,0.09356895980625271,0.4449965757808686,0.45000287890434293,0.37501999999999996,0.53,0.05733591967236843,0.04417181730818748,0.0470490865409374,0.027000000000000003,0.05989,0.013511178915967707,0.11938194298076618,0.126819714903831,0.083,0.14982,0.030518043183395693,2017.0,2017.0,2015,2019,1.5811388300841898
Philippines,76.8,72.0,69,90,8.927485648266256,5.387399965667724,5.42999982833862,5.073,5.631,0.21818179654503375,0.7914378430824279,0.807,0.70532,0.85769921541214,0.05645586352136263,1.154569514976502,1.25391757488251,0.87877,1.3119999999999998,0.18982979121693438,0.5379018109321595,0.513,0.46800905466079706,0.657,0.08080982833791026,0.5920409348945617,0.585214674472809,0.5485399999999999,0.643,0.041263501924164156,0.11033837860536574,0.107,0.0993318930268288,0.12279000000000001,0.00959329200520054,0.1794326846408844,0.193513423204422,0.11699999999999999,0.24991,0.059133829305056784,2017.0,2017.0,2015,2019,1.5811388300841898
Poland,49.0,46.0,40,60,9.0,5.980800009918212,5.97300004959106,5.791,6.182,0.17178824117673255,1.2090375725555418,1.206,1.12555,1.29178786277771,0.06378410492594584,1.331608394065856,1.4380000000000002,1.04685,1.4480000000000002,0.17442084044067727,0.7668170695991516,0.77903,0.69058,0.884,0.07814913404932301,0.5064924223175049,0.520342111587524,0.4519,0.546,0.03839382165822748,0.05408556123876572,0.055,0.04212,0.064,0.008459766589028176,0.1390971933164596,0.14443,0.10800000000000001,0.16759000000000002,0.025839647938194318,2017.0,2017.0,2015,2019,1.5811388300841898
Portugal,82.8,88.0,66,94,11.256109452204166,5.304600034332276,5.19500017166138,5.102,5.693,0.2489985754838008,1.23203105897522,1.2209999999999999,1.15991,1.3151752948761002,0.0634709733941952,1.2620126036682122,1.36704301834106,0.9436700000000001,1.431,0.21439510623375818,0.8695327083244324,0.8751899999999999,0.7936300000000001,0.9990000000000001,0.0839559430767021,0.5060850599212646,0.508,0.44727,0.562,0.04099226919210333,0.01677189033734798,0.0158694516867399,0.01078,0.025,0.005169875951065925,0.09024054250240325,0.0951027125120163,0.047,0.13719,0.038893420303127674,2017.0,2017.0,2015,2019,1.5811388300841898
Puerto Rico,15.0,15.0,15,15,,7.039,7.039,7.039,7.039,,1.35943,1.35943,1.35943,1.35943,,1.08113,1.08113,1.08113,1.08113,,0.77758,0.77758,0.77758,0.77758,,0.46823000000000004,0.46823000000000004,0.46823000000000004,0.46823000000000004,,0.12275,0.12275,0.12275,0.12275,,0.22202,0.22202,0.22202,0.22202,,2016.0,2016.0,2016,2016,
Qatar,32.0,32.0,28,36,3.5355339059327378,6.4218,6.375,6.374,6.611000000000001,0.10576719718324805,1.743691137207032,1.69042,1.649,1.8707656860351598,0.09747839693342354,1.1697073759536738,1.27429687976837,0.87964,1.3130000000000002,0.18820089039723975,0.7687316175575256,0.748,0.7100980877876278,0.871,0.06670231801931031,0.6040641966705322,0.604130983352661,0.555,0.654,0.043619206350460266,0.35597385112190244,0.43929925560951205,0.16699999999999998,0.52208,0.17317988412794924,0.2912167740077972,0.32388,0.22,0.33047387003898604,0.05027727807121841,2017.0,2017.0,2015,2019,1.5811388300841898
Romania,62.8,57.0,48,86,15.610893632332518,5.698399961853028,5.824999809265139,5.124,6.07,0.378779999374955,1.14176678226471,1.162,1.04345,1.21768391132355,0.0657327448473566,1.043000258094788,1.15009129047394,0.7280300000000001,1.232,0.22475449928479777,0.7362156624641418,0.726,0.67602,0.825,0.06181758458275924,0.4329607484912872,0.457003742456436,0.35068,0.528,0.07341479542386235,0.004733580139786007,0.005,0.001,0.006790000000000001,0.0023153816016365496,0.1141779835453034,0.12889,0.083,0.13748,0.02641444347955299,2017.0,2017.0,2015,2019,1.5811388300841898
Russia,59.2,59.0,49,68,7.328028384224504,5.798599964141846,5.81,5.648,5.962999820709231,0.12242869460345175,1.197139619430542,1.183,1.13764,1.28177809715271,0.059723354495765345,1.337812477737426,1.452,1.05261,1.479,0.18836712210229511,0.6263038667526246,0.599,0.547349333763123,0.726,0.07086674347761415,0.36007862231445326,0.36679,0.32682,0.39899999999999997,0.029723558658376864,0.030974576205730436,0.031,0.025,0.03586,0.004011600992311779,0.04572276448130608,0.0522638224065304,0.00199,0.08199999999999999,0.031544337342367904,2017.0,2017.0,2015,2019,1.5811388300841898
Rwanda,152.0,152.0,151,154,1.224744871391592,3.4385999912261958,3.465,3.3339999999999996,3.515,0.0697516973938435,0.322057178647995,0.332,0.22208000000000003,0.368745893239975,0.058480552724418974,0.7884534046287536,0.7737,0.6158600000000001,0.945707023143768,0.13444343315134627,0.41754296146202075,0.4,0.31865,0.614,0.11948703234563321,0.5816107705993653,0.5818438529968261,0.5432,0.636,0.03622812092924159,0.4734680027713776,0.455220013856888,0.41100000000000003,0.55191,0.0553721612687259,0.22631120587348938,0.22628,0.2,0.25275602936744695,0.019768090841259883,2017.0,2017.0,2015,2019,1.5811388300841898
Saudi Arabia,33.4,34.0,28,37,3.3615472627943217,6.37599997253418,6.375,6.343999862670901,6.4110000000000005,0.023895652267082988,1.439512711036682,1.403,1.379,1.53062355518341,0.06660129597352385,1.1813795197906498,1.28667759895325,0.84829,1.357,0.21491949873392513,0.6662136659469604,0.633,0.590148329734802,0.795,0.08916781792824115,0.4174541144886016,0.439,0.31048000000000003,0.509,0.0755100008202571,0.231550450958252,0.27343225479126004,0.127,0.32524000000000003,0.09495947196749677,0.12344920277690878,0.13706,0.08,0.15457,0.03268519436950832,2017.0,2017.0,2015,2019,1.5811388300841898
Senegal,121.0,115.0,109,142,13.874436925511612,4.393999969482422,4.53499984741211,3.904,4.681,0.32754540027690576,0.433285804485321,0.44314,0.36498,0.479309022426605,0.04236347818902699,1.036208382148742,1.117,0.7741600000000001,1.17969191074371,0.16503754860453632,0.45066657051467895,0.433,0.40457,0.5710000000000001,0.0686589416422152,0.35084045334434505,0.36772,0.292,0.406,0.047816401918586084,0.09868008959341038,0.10712999999999999,0.07200000000000001,0.11681,0.020443382999975834,0.1747857786340714,0.183468893170357,0.138,0.20843000000000003,0.028718541473945095,2017.0,2017.0,2015,2019,1.5811388300841898
Serbia,78.8,78.0,70,87,7.596051605933177,5.339199996185302,5.39499998092651,5.122999999999999,5.603,0.19314036208894722,1.000643515853882,1.004,0.92053,1.06931757926941,0.0568784538127136,1.1666239594802859,1.2581897974014298,0.81329,1.383,0.24781434876624445,0.7167889342613221,0.685,0.6458,0.8540000000000001,0.08693407935074064,0.22739310564994822,0.20871552824974102,0.15718,0.28800000000000003,0.05618439851712821,0.038492756121873854,0.0409037806093693,0.02617,0.04339,0.007110184576526976,0.17816117676353457,0.19230999999999998,0.134,0.22012588381767298,0.040183433146243744,2017.0,2017.0,2015,2019,1.5811388300841898
Sierra Leone,116.4,113.0,106,129,9.370165420097981,4.5592000221252444,4.571000000000001,4.374,4.70900011062622,0.12781708917788104,0.317502185743332,0.33024000000000003,0.256,0.36842092871666,0.05298530706120281,0.844369208995819,0.841,0.628,0.984136044979095,0.14119362027546606,0.04951295077949762,0.0,0.0,0.242,0.10763050800246511,0.33958953819274895,0.318697690963745,0.30685,0.4084,0.04305934415373754,0.06778303520822526,0.0710951760411263,0.045,0.08786000000000001,0.01838916764104084,0.24737818028450018,0.23897,0.21488000000000002,0.293040901422501,0.028815034279688664,2017.0,2017.0,2015,2019,1.5811388300841898
